experiment,split_mode,variant,seed,train_source,test_source,bin,bin_left,bin_right,n,mean_prob,observed_rate,cutoff_year
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,4,0.4,0.5,1611,0.447,0.2955,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,5,0.5,0.6,798,0.5401,0.3872,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,6,0.6,0.7,220,0.6401,0.4955,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,7,0.7,0.8,61,0.7354,0.6066,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,8,0.8,0.9,9,0.8632,0.7778,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,9,0.9,1.0,19,0.9344,1.0,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,2,0.2,0.3,4,0.2964,0.0,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,3,0.3,0.4,314,0.3714,0.2611,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,4,0.4,0.5,1414,0.4671,0.2588,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,5,0.5,0.6,2764,0.5145,0.3169,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,6,0.6,0.7,7,0.6244,0.4286,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,2,0.2,0.3,14,0.283,0.1429,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,3,0.3,0.4,1218,0.38,0.2061,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,4,0.4,0.5,2333,0.4387,0.2846,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,5,0.5,0.6,738,0.5391,0.393,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,6,0.6,0.7,195,0.6332,0.6,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,7,0.7,0.8,5,0.7274,0.6,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,3,0.3,0.4,812,0.3812,0.2414,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,4,0.4,0.5,2621,0.4395,0.2606,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,5,0.5,0.6,831,0.5425,0.3803,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,6,0.6,0.7,222,0.639,0.5495,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,7,0.7,0.8,17,0.7124,0.5882,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0,0.0,0.1,3,0.0683,0.3333,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,1,0.1,0.2,49,0.1609,0.1837,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,2,0.2,0.3,355,0.2632,0.2225,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,3,0.3,0.4,1273,0.3558,0.2231,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,4,0.4,0.5,1624,0.4491,0.2722,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,5,0.5,0.6,839,0.5416,0.3707,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,6,0.6,0.7,279,0.6376,0.5054,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,7,0.7,0.8,51,0.7321,0.6471,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,8,0.8,0.9,11,0.8505,0.8182,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,9,0.9,1.0,19,0.9442,0.9474,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,2,0.2,0.3,4,0.2927,0.0,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,3,0.3,0.4,310,0.3731,0.2548,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,4,0.4,0.5,1196,0.4614,0.2926,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,5,0.5,0.6,2980,0.5135,0.3003,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,6,0.6,0.7,13,0.624,0.2308,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,2,0.2,0.3,1,0.2995,0.0,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,3,0.3,0.4,1276,0.3793,0.2139,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,4,0.4,0.5,2365,0.4393,0.2841,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,5,0.5,0.6,656,0.539,0.3872,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,6,0.6,0.7,196,0.636,0.6276,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,7,0.7,0.8,9,0.714,0.5556,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,3,0.3,0.4,1046,0.3813,0.2075,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,4,0.4,0.5,2429,0.4438,0.2705,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,5,0.5,0.6,800,0.5424,0.4,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,6,0.6,0.7,212,0.6383,0.5849,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,7,0.7,0.8,16,0.727,0.5625,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0,0.0,0.1,5,0.084,0.4,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,1,0.1,0.2,66,0.1726,0.1818,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,2,0.2,0.3,449,0.2661,0.1893,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,3,0.3,0.4,1357,0.3558,0.2203,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,4,0.4,0.5,1513,0.447,0.2941,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,5,0.5,0.6,770,0.5399,0.3883,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,6,0.6,0.7,259,0.6391,0.4788,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,7,0.7,0.8,57,0.7326,0.6316,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,8,0.8,0.9,13,0.8628,0.8462,2005.0
prospective_temporal,chembl_future_after_2005_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,9,0.9,1.0,14,0.9389,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,2,0.2,0.3,11,0.2946,0.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,3,0.3,0.4,494,0.3659,0.2773,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,4,0.4,0.5,3220,0.4864,0.3037,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,5,0.5,0.6,764,0.5399,0.2709,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,6,0.6,0.7,14,0.617,0.3571,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,2,0.2,0.3,14,0.2832,0.0714,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,3,0.3,0.4,647,0.3704,0.1484,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,4,0.4,0.5,2936,0.4522,0.2858,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,5,0.5,0.6,853,0.5299,0.4314,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,6,0.6,0.7,53,0.6274,0.434,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,3,0.3,0.4,434,0.3796,0.1083,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,4,0.4,0.5,3067,0.4498,0.2948,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,5,0.5,0.6,907,0.5371,0.3738,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,6,0.6,0.7,87,0.6301,0.4138,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,7,0.7,0.8,8,0.716,0.125,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0,0.0,0.1,1,0.0942,1.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,1,0.1,0.2,29,0.1665,0.2414,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,2,0.2,0.3,444,0.2657,0.2162,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,3,0.3,0.4,1557,0.3545,0.228,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,4,0.4,0.5,1549,0.4464,0.3138,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,5,0.5,0.6,711,0.5449,0.4262,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,6,0.6,0.7,182,0.6363,0.3956,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,7,0.7,0.8,30,0.733,0.2333,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,2,0.2,0.3,8,0.2935,0.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,3,0.3,0.4,577,0.3698,0.2669,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,4,0.4,0.5,3143,0.4882,0.315,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,5,0.5,0.6,667,0.5305,0.2354,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,6,0.6,0.7,108,0.6155,0.2407,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,7,0.7,0.8,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,2,0.2,0.3,3,0.2926,0.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,3,0.3,0.4,540,0.3739,0.1722,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,4,0.4,0.5,3101,0.4513,0.2822,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,5,0.5,0.6,786,0.5314,0.4186,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,6,0.6,0.7,71,0.624,0.4225,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,7,0.7,0.8,2,0.7104,0.0,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0,0.0,0.1,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,1,0.1,0.2,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,2,0.2,0.3,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,3,0.3,0.4,339,0.3787,0.1003,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,4,0.4,0.5,3174,0.4519,0.2861,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,5,0.5,0.6,851,0.5333,0.3854,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,6,0.6,0.7,130,0.6318,0.4231,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,7,0.7,0.8,9,0.7212,0.2222,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,8,0.8,0.9,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,9,0.9,1.0,0,,,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0,0.0,0.1,5,0.089,0.4,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,1,0.1,0.2,28,0.1607,0.0714,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,2,0.2,0.3,424,0.2651,0.2052,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,3,0.3,0.4,1430,0.356,0.2413,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,4,0.4,0.5,1585,0.4459,0.3091,2005.0
prospective_temporal,chembl_future_after_2005_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,5,0.5,0.6,804,0.5401,0.3781,2005.0
